0
100.2
0
100.200024544
0
100.199975456
41.75	41.7500102266	41.7499897734	1.1
43.42	41.7500106357	41.7499893643	1.1
45.09	41.7500110448	41.7499889552	1.1
46.76	41.7500114538	41.7499885462	1.1
48.43	41.7500118629	41.7499881371	1.1
50.1	41.7500122719	41.7499877281	1.1
51.77	41.750012681	41.749987319	1.1
53.44	41.7500130901	41.7499869099	1.1
55.11	41.7500134991	41.7499865009	1.1
56.78	41.7500139082	41.7499860918	1.1
58.45	41.7500143173	41.7499856827	1.1
41.7500004091	41.7500102266	43.4199897734	1.1
43.4200004091	41.7500106357	43.4199893643	1.1
45.0900004091	41.7500110448	43.4199889552	1.1
46.7600004091	41.7500114538	43.4199885462	1.1
48.4300004091	41.7500118629	43.4199881371	1.1
50.1000004091	41.7500122719	43.4199877281	1.1
51.7700004091	41.750012681	43.419987319	1.1
53.4400004091	41.7500130901	43.4199869099	1.1
55.1100004091	41.7500134991	43.4199865009	1.1
56.7800004091	41.7500139082	43.4199860918	1.1
58.4500004091	41.7500143173	43.4199856827	1.1
41.7500008181	41.7500102266	45.0899897734	1.1
43.4200008181	41.7500106357	45.0899893643	1.1
45.0900008181	41.7500110448	45.0899889552	1.1
46.7600008181	41.7500114538	45.0899885462	1.1
48.4300008181	41.7500118629	45.0899881371	1.1
50.1000008181	41.7500122719	45.0899877281	1.1
51.7700008181	41.750012681	45.089987319	1.1
53.4400008181	41.7500130901	45.0899869099	1.1
55.1100008181	41.7500134991	45.0899865009	1.1
56.7800008181	41.7500139082	45.0899860918	1.1
58.4500008181	41.7500143173	45.0899856827	1.1
41.7500012272	41.7500102266	46.7599897734	1.1
43.4200012272	41.7500106357	46.7599893643	1.1
45.0900012272	41.7500110448	46.7599889552	1.1
46.7600012272	41.7500114538	46.7599885462	1.1
48.4300012272	41.7500118629	46.7599881371	1.1
50.1000012272	41.7500122719	46.7599877281	1.1
51.7700012272	41.750012681	46.759987319	1.1
53.4400012272	41.7500130901	46.7599869099	1.1
55.1100012272	41.7500134991	46.7599865009	1.1
56.7800012272	41.7500139082	46.7599860918	1.1
58.4500012272	41.7500143173	46.7599856827	1.1
41.7500016363	41.7500102266	48.4299897734	1.1
43.4200016363	41.7500106357	48.4299893643	1.1
45.0900016363	41.7500110448	48.4299889552	1.1
46.7600016363	41.7500114538	48.4299885462	1.1
48.4300016363	41.7500118629	48.4299881371	1.1
50.1000016363	41.7500122719	48.4299877281	1.1
51.7700016363	41.750012681	48.429987319	1.1
53.4400016363	41.7500130901	48.4299869099	1.1
55.1100016363	41.7500134991	48.4299865009	1.1
56.7800016363	41.7500139082	48.4299860918	1.1
58.4500016363	41.7500143173	48.4299856827	1.1
41.7500020453	41.7500102266	50.0999897734	1.1
43.4200020453	41.7500106357	50.0999893643	1.1
45.0900020453	41.7500110448	50.0999889552	1.1
46.7600020453	41.7500114538	50.0999885462	1.1
48.4300020453	41.7500118629	50.0999881371	1.1
50.1000020453	41.7500122719	50.0999877281	1.1
51.7700020453	41.750012681	50.099987319	1.1
53.4400020453	41.7500130901	50.0999869099	1.1
55.1100020453	41.7500134991	50.0999865009	1.1
56.7800020453	41.7500139082	50.0999860918	1.1
58.4500020453	41.7500143173	50.0999856827	1.1
41.7500024544	41.7500102266	51.7699897734	1.1
43.4200024544	41.7500106357	51.7699893643	1.1
45.0900024544	41.7500110448	51.7699889552	1.1
46.7600024544	41.7500114538	51.7699885462	1.1
48.4300024544	41.7500118629	51.7699881371	1.1
50.1000024544	41.7500122719	51.7699877281	1.1
51.7700024544	41.750012681	51.769987319	1.1
53.4400024544	41.7500130901	51.7699869099	1.1
55.1100024544	41.7500134991	51.7699865009	1.1
56.7800024544	41.7500139082	51.7699860918	1.1
58.4500024544	41.7500143173	51.7699856827	1.1
41.7500028635	41.7500102266	53.4399897734	1.1
43.4200028635	41.7500106357	53.4399893643	1.1
45.0900028635	41.7500110448	53.4399889552	1.1
46.7600028635	41.7500114538	53.4399885462	1.1
48.4300028635	41.7500118629	53.4399881371	1.1
50.1000028635	41.7500122719	53.4399877281	1.1
51.7700028635	41.750012681	53.439987319	1.1
53.4400028635	41.7500130901	53.4399869099	1.1
55.1100028635	41.7500134991	53.4399865009	1.1
56.7800028635	41.7500139082	53.4399860918	1.1
58.4500028635	41.7500143173	53.4399856827	1.1
41.7500032725	41.7500102266	55.1099897734	1.1
43.4200032725	41.7500106357	55.1099893643	1.1
45.0900032725	41.7500110448	55.1099889552	1.1
46.7600032725	41.7500114538	55.1099885462	1.1
48.4300032725	41.7500118629	55.1099881371	1.1
50.1000032725	41.7500122719	55.1099877281	1.1
51.7700032725	41.750012681	55.109987319	1.1
53.4400032725	41.7500130901	55.1099869099	1.1
55.1100032725	41.7500134991	55.1099865009	1.1
56.7800032725	41.7500139082	55.1099860918	1.1
58.4500032725	41.7500143173	55.1099856827	1.1
41.7500036816	41.7500102266	56.7799897734	1.1
43.4200036816	41.7500106357	56.7799893643	1.1
45.0900036816	41.7500110448	56.7799889552	1.1
46.7600036816	41.7500114538	56.7799885462	1.1
